Feature,ANOVA F-value,ANOVA p-value,Mutual Information
CSDE1,4.2250007763787645,0.016590226352789054,0.07920521248911161
HIBCH,4.199399462945781,0.016995043028169298,0.0
UQCRC1,4.193681380711418,0.017086820313569465,0.13069566216008588
ATP5MF,4.188704456624799,0.01716711103180779,0.11965244931147678
ABCF1,4.185651203647348,0.017216557303705044,0.05987031668487974
MAOA,4.179590319086011,0.017315139621379264,0.10526956311713409
SNU13,4.164910882106068,0.017556286058280572,0.04398832287461052
ASPH,4.164147840911845,0.017568913689849204,0.1390794727357274
NIBAN2,4.1546111309584655,0.017727517118143684,0.10419871020168792
MTCH2,4.139622767144042,0.01797972768738346,0.11282929729797009
H6PD,4.137678398776691,0.018012711481245412,0.12972239911598193
BAP18,4.137203468432464,0.018020777410537807,0.14297739274141752
PDXK,4.127914793294484,0.0181792695435249,0.11322750474663112
ETFA,4.122891816052739,0.018265564823520618,0.05086015550173828
DRG2,4.120982592344438,0.018298474408186664,0.0941959627859763
PIP,4.113342544000046,0.018430770347160494,0.2647139390354425
ASPA,4.091393930123533,0.018816259919022634,0.12658331011120105
SORBS3,4.085988115664382,0.018912453028181377,0.11697781639297378
HBD,4.071771980103665,0.01916780890769531,0.14402892089407549
PLBD1,4.0677983854901445,0.019239807847025888,0.0563803463711432
STXBP2,4.063148603227232,0.019324407404406666,0.08198285700550345
TPRKB,4.0578086631055585,0.01942202970014338,0.08926628735214082
KHSRP,4.054973242784159,0.019474068783807946,0.13533768340822472
CCT3,4.048270372512436,0.019597651305681276,0.09698260594927599
F13A1,4.044480419985608,0.019667879509404195,0.14312010658305296
CD14,4.043443732632917,0.01968713387253273,0.13755515323394896
CAVIN3,4.040751450660414,0.01973722692976464,0.05524612456228062
H2AC21,4.036045284617257,0.019825101506130986,0.07761800053098411
ATP5MK,4.035792922531682,0.019829824866365746,0.09750074856313407
AP2A1,4.027883850116411,0.01997843593492662,0.18170387788804154
MARCKS,4.02705220264677,0.019994128069483526,0.07255312674230852
SYNE2,4.018871090639716,0.02014916355057061,0.1436108260863309
SART3,4.016448807325094,0.02019530047175875,0.12570092902563412
COPG2,4.011789784254649,0.020284341894520618,0.15964071679475866
CRIP1,4.011510242024999,0.02028969704672544,0.12476392257138391
GET3,4.01067289892543,0.020305746499782312,0.1436963662843993
SEC13,4.0069690576474715,0.020376893118568197,0.15359783972722996
FDXR,3.999508607018311,0.020520968823746263,0.18467366764712367
DTX3L,3.9840662492091266,0.020822483609253487,0.1252342318281363
PRKCSH,3.9748119831365667,0.02100532511471448,0.13847692597330608
NAPRT,3.9678439644430306,0.021144070482078815,0.09371668005808642
PSME2,3.9640711196823974,0.021219582083798063,0.1513026069852732
NASP,3.962451987752699,0.021252072061029182,0.11833647940912084
ARL6IP1,3.957441947374705,0.021352925111398226,0.11578950241667152
CFAP20,3.956121591982267,0.021379584879997908,0.10378894051036625
CUTA,3.9550123950001645,0.021402007176907937,0.16400665420647398
IPO7,3.9530305488379014,0.02144212940604436,0.16599040472423088
CD9,3.9471890949728214,0.02156083349620147,0.014860459436475626
EIF3K,3.9451525711360222,0.021602374243841902,0.13111052426672676
EIF1,3.9328520582372306,0.021855010936466367,0.07454654568351482
HK1,3.930431148994267,0.021905085310944226,0.17039210237596514
ACO1,3.9189650448722575,0.02214383773704488,0.11402528937798961
DDX3X,3.916708474709897,0.022191135154212362,0.09784879070973895
COMMD2,3.9161562112456467,0.022202726130198278,0.03308665260399013
UBQLN1,3.908201438623363,0.02237036508595858,0.11284154269113889
VASP,3.902189979350519,0.022497902228592756,0.06241285331526858
ETFB,3.9000801693586955,0.022542837967797918,0.23321147848828794
RPS27A,3.890870957086642,0.02274004899798762,0.3090598078985396
GATAD2A,3.8889014901936125,0.02278245094352559,0.12587628383693894
DNPEP,3.885826958124663,0.0228488050034053,0.08708055910369228
GNB2,3.882422810490773,0.022922501568822556,0.10041946870203144
HSPE1,3.8731868258174305,0.02312366918644046,0.17394162125060952
RAB22A,3.8702898077001895,0.023187137074842056,0.1257855622063222
OLFML1,3.856650124354992,0.02348833900506938,0.10734955285243042
HNRNPL,3.8531649865027746,0.023565935325824166,0.11411498534123865
CRYM,3.8502384888124292,0.023631294457751736,0.09453258114520935
CPNE1,3.848009064455305,0.023681208868531475,0.2229637294761917
PPP1R1B,3.8444495020607983,0.023761125503059477,0.20259388004950907
GSTK1,3.8381538881493364,0.023903140574326232,0.1309468832461218
TMED4,3.833432216473292,0.024010215969193765,0.1397113187676282
HNRNPDL,3.8332650674197235,0.02401401538782712,0.05747218715353308
IGLV8-61,3.8314482984298643,0.024055351231212878,0.26561007749763244
RTN4.1,3.830499515635104,0.024076967001334902,0.08787150528127396
GBF1,3.830466112351246,0.024077728375147756,0.18060978769373648
BAX,3.8257421892918413,0.024185648966032754,0.1262745353540078
GART,3.824830852500304,0.024206525363773317,0.08384574874882489
PTER,3.8220264650735682,0.02427088149380973,0.09899671768193308
FNBP1,3.8034549217332025,0.02470147274777307,0.07775763875921649
IQGAP1,3.8032779065196776,0.02470561402162451,0.1278143947729402
PCK2,3.799901231010751,0.024784746439002872,0.11522008263100947
COPS7B,3.7987310124069773,0.02481223049146839,0.11810118825057625
FH,3.7958379255702193,0.024880311080691053,0.16407330722520652
ECE1,3.7937067678685565,0.02493058304700334,0.14355631974605898
CORO1B,3.7934977944728177,0.024935518074582913,0.13156818474159127
PNPO,3.793075610559717,0.024945491216263216,0.06695085765647812
KIF5B,3.793043215018775,0.02494625665495494,0.17863057983686037
HBQ1,3.777292066791158,0.02532126056566956,0.06232326902722085
SLC25A11,3.7692613934071693,0.025514651732322858,0.09495275949270665
HADHA,3.7674467176650728,0.025558559162544913,0.24402624041968357
METTL7A,3.766058752709756,0.025592193748818482,0.22350886482073085
KIF13B,3.7655863294801994,0.025603652234093558,0.059803175693821986
TSPAN14,3.7608925261498296,0.025717782240606432,0.06248947514276071
AIP,3.7525465915395695,0.025921990534927348,0.12930192908907512
NPTN,3.7518464484302885,0.025939196259659108,0.12933432137159184
LAMTOR5,3.751528650753953,0.025947009828227067,0.15482551143856682
SNRPN,3.7424666881759854,0.026170820664065803,0.07577398281064007
TPM1,3.732953696710148,0.026407879099560737,0.08802729440608825
ANXA5,3.727768812871647,0.026537999747528268,0.07552053852189755
POLR2E,3.727187715590588,0.026552623539852875,0.07908683132409444
ATP5F1D,3.7263995596515245,0.026572471201588826,0.07730854670465792
SGTA,3.725533298835044,0.026594303098218027,0.08883504240936024
NDUFB10,3.725015693482867,0.02660735670810715,0.12103210132373121
DDX39B,3.7210039396198624,0.026708750788758583,0.18865550998810288
PPM1F,3.708192817105221,0.027035175162621005,0.0748857195064565
SMARCE1,3.707927394677227,0.027041980699641113,0.10939642565312391
HIKESHI,3.7078274676336385,0.027044543319335323,0.215074197503341
MRPL4,3.705648519293336,0.02710048355653625,0.11532005627791353
ABCE1,3.7052248030711437,0.027111375270226893,0.0036559395620490154
SRRT,3.7050698220459095,0.027115360199094107,0.16972049680565116
GNAQ,3.703688532478315,0.027150902686735656,0.1111675921398998
ECHS1,3.7006601120567164,0.027228993659819078,0.158794253800419
ERP29,3.698895984344807,0.027274588539444432,0.07541393850916478
TMEM205,3.6903267459895552,0.027497169964977006,0.0931660072995999
H2AX,3.6808546806819415,0.02774534738880652,0.02690273519056774
HSPH1,3.678808746158346,0.027799250689950646,0.1873328964387191
GPX4,3.6750192580206895,0.027899371453808827,0.12267290356177418
EIF3G,3.663533788940873,0.02820506589961871,0.14094474175751226
RAB1B,3.657858157005009,0.028357379697902235,0.10283928908396534
ARF1,3.6540974485319526,0.028458763236561956,0.09867118519996687
MPDU1,3.6378088677745826,0.028902145043966924,0.1568701847783438
CRYL1,3.6310074301845052,0.029089351475623183,0.15064197333307394
CXADR,3.623768640111184,0.02928994779203172,0.03130158182563103
ITGB5,3.6228415908615896,0.029315738727537292,0.138795212072248
EEF1D,3.6225219151248806,0.029324637595417667,0.0
SEPTIN9,3.606937443594107,0.02976180579795722,0.10053794217000034
DTYMK,3.6042536964405776,0.029837753802582707,0.09583078655795108
SLC25A5,3.601264879886478,0.02992256653275838,0.043576741617351145
NCSTN,3.594321121711043,0.030120553016941887,0.08973021384869306
TMED5,3.593387582212746,0.030147272088421603,0.006684100433713702
GSPT1,3.5925687588640414,0.030170727638114733,0.20092501643651306
UBE2L3,3.5925178097178634,0.03017218771029114,0.06749720237134049
RARRES2,3.591885907941215,0.030190302358643707,0.025822583715315206
H2BC21,3.5866688405253546,0.0303402816726592,0.07547664477512006
ACAT1,3.5845040131103048,0.030402737480519006,0.16402638018576088
CUL5,3.5808292773150217,0.030509053348955602,0.1516106504899013
VANGL1,3.573728023825518,0.030715573889431007,0.0818935262761733
SPINK1,3.5714014619773646,0.030783543635312105,0.16857971005899341
KPNB1,3.5683809162496654,0.030872015650292597,0.08474383016873754
NUCKS1,3.5668525685831196,0.030916879328023134,0.20771767757295168
SNX6,3.5478412171624836,0.031480506945700044,0.16367834903575895
BUD31,3.5447338444518697,0.031573617378207304,0.12157353818522942
ATG7,3.541457965190336,0.031672079617012884,0.30421376414147616
ITIH5,3.5376509069144295,0.0317868988956644,0.12492658121338707
SNRPB2,3.53722701941612,0.03179970926911062,0.1433735904036202
NPM1,3.5348599578210154,0.03187134099087703,0.09804169354925052
TXN,3.529089325231131,0.03204665806309462,0.049780880026720764
TWF2,3.5275721698272644,0.0320929128697959,0.19830972243094425
AP2A2,3.523494843278872,0.03221755775162756,0.07516839423770438
NDRG1,3.5213624782823665,0.03228294019213848,0.11396257026624657
SLK,3.520026826141518,0.03232396243675745,0.12104781593533409
IAH1,3.5177451937949136,0.03239416122059491,0.2008482668614413
SNRPA,3.515563304995418,0.03246143590167943,0.1269406537062876
CPA4,3.505143797946399,0.03278466329856537,0.15647735522630413
PEX19,3.5015373358772486,0.032897299929934044,0.11773160090147639
SMARCA2,3.4982643179936623,0.032999862340163576,0.1505173406413598
ME1,3.4977458041926197,0.033016140095877354,0.12829964268351834
DLG1,3.4954035251604334,0.03308977308677097,0.13871722103887318
IDH1,3.4897044122097904,0.03326962985112172,0.0337378898956775
RPL31,3.4851106365057096,0.033415325415149084,0.0828938407405897
PSMD2,3.4621011437178466,0.03415489366233111,0.12533865326033622
DDI2,3.451115504371004,0.03451382954236629,0.07786585364577592
DNM2,3.445477472204989,0.03469952592780486,0.102951736452489
RPS12,3.4448654623298696,0.034719744221225486,0.0753601659701677
TARS1,3.4414070292586016,0.034834221497081215,0.17089283740624328
PDCD5,3.436430754638517,0.03499961310173679,0.11355764622104436
ARPC2,3.4335476741252084,0.03509579958106064,0.274563207834293
NQO1,3.4320540336281264,0.03514573644271432,0.005349843451668557
MYLK.2,3.431166439999615,0.03517544549435087,0.18549140137517206
LONP1,3.425734412708868,0.03535781937993977,0.08855624190295242
RPS9,3.4182652784742094,0.03561015453024649,0.18783379791290233
UBQLN2,3.4180700274027744,0.03561677529051655,0.25347061124765635
RECK,3.4175425266630297,0.03563466853698965,0.023739018156331282
C9,3.4109053769379476,0.03586058692880575,0.1095683317822218
CNOT9,3.4076777585086964,0.03597097479690354,0.2413597359735864
IARS1,3.4055002207850635,0.03604564354768957,0.09643746049859847
HLA-DRA,3.404947165199959,0.036064633106168996,0.02986636428877154
COPS8,3.40403629678372,0.0360959305535582,0.20669607841009396
SNRPD1,3.401099728087482,0.03619701885769518,0.15443667336974864
NELFA,3.4008181638401975,0.03620672649204788,0.1075212418293301
TWF1,3.399479534162837,0.03625291525943557,0.16531360573484677
ALAD,3.3967109200942494,0.036348634744563714,0.012297631384323493
KTN1,3.39436005219443,0.03643011276773938,0.1296988537651258
NOP58,3.392274890112965,0.036502536853502965,0.05602160698251524
G3BP1,3.3915465110104654,0.03652787011419483,0.08609029971472437
LAMP2,3.3910575850938676,0.03654488512181492,0.08041586935556455
UFD1,3.3853079686434633,0.03674558072652226,0.03184513719877202
LAMA4,3.3832884659082856,0.036816338406616265,0.1244501887499716
AIF1,3.38094069034303,0.03689877165681064,0.062091782559145825
TUBB,3.3672875964031665,0.03738187362861758,0.17172473572915736
CSE1L,3.3670031411124843,0.03739200677983167,0.16277687465354163
GSTM3,3.3498630539137038,0.0380077604244165,0.13263227487673235
OSTF1,3.3494898034227454,0.03802128323048605,0.3328291879095131
H2AC14,3.34881566853787,0.03804571940324136,0.12717519179306214
GSS,3.3481602674474087,0.03806949178770624,0.12838673931446976
TPM3,3.342108363252547,0.03828971688808528,0.0995483293013919
GSTT2B,3.3419839705230343,0.038294256996782364,0.027648860429048794
F12,3.3415166647086973,0.038311317691399595,0.06184459427871092
PSMB9,3.332713876063829,0.038634140409769833,0.10783034518083445
RBM39,3.3326100808821657,0.03863796328755988,0.06108847719715049
RPL4,3.330207549559939,0.03872655820908566,0.13820616965301413
PSMA4,3.32880125520033,0.03877851185061959,0.09888594005636997
PA2G4,3.320741589589623,0.03907763244001864,0.20250897857591954
PCYOX1,3.3126911593778328,0.03937874772575462,0.14520123327162548
EIF5B,3.3094856085752693,0.0394993013687335,0.20887120011085103
MGST1,3.3091890785183176,0.03951047211149739,0.14613047655716493
SYNM,3.300170779097285,0.039851740943609576,0.09028582713272404
GPC4,3.299784634075166,0.039866419969272246,0.06257843962523912
EIF4A1,3.295814990305979,0.04001764160921891,0.1678225063063985
ASL,3.28548613085028,0.040413847844823325,0.11673056169084961
CHMP3,3.2821830810793275,0.04054138818324516,0.06007510174828634
SIAE,3.275089022385566,0.040816692709815666,0.1534414655774079
CHP1,3.274839682086667,0.04082640348384825,0.01587230055539135
EIF4E,3.2722191257029785,0.04092860522699849,0.0612537360206471
RPL8,3.270838021197982,0.040982572751136224,0.11318219703499954
PSMF1,3.2703269867209164,0.04100256004075184,0.07436903467679734
PKM.1,3.2657135112087046,0.041183447986696264,0.0435963312884724
CRK,3.2585345441344074,0.0414665371191333,0.13217294872481467
SSBP1,3.257615137627168,0.04150293454767232,0.15667042276712273
GYS1,3.2442615214405675,0.04203524667097908,0.19931282355259028
SAA1,3.2383051020746527,0.042274915306866064,0.09841062544848023
CYFIP1,3.2368073879653263,0.042335396736468585,0.09058687274545951
MCTS1,3.2347836053005152,0.04241726163056062,0.11686177447818658
PHF5A,3.228105726908635,0.04268853260607732,0.19801848346568396
PTBP1,3.2280333468357725,0.04269148247681678,0.1403296610603526
RRBP1,3.2270646144746054,0.0427309833592521,0.06948638608990643
APOE,3.221087946193627,0.04297550865071948,0.08769574932835145
HM13,3.22071123987757,0.04299096843711097,0.09656315816297845
REEP5,3.216145350796569,0.043178798940220066,0.16472718379500972
HDGF,3.2068407626560695,0.04356415066677903,0.08898666797395127
SULT1A4,3.2019027684866095,0.04377007444475442,0.057772573329446075
CNN2,3.201125093872095,0.043802594867265315,0.07564814321869973
MRPL49,3.1913502842967327,0.04421345014892919,0.1372515866468309
BROX,3.1883096219253093,0.04434205116557759,0.08653878785297753
OLFML3,3.1868813129211273,0.044402590667121995,0.09404828060121262
TGFB1I1,3.184958168089349,0.04448423651261077,0.09158652063670836
RAB5B,3.1829611507530506,0.04456917979965824,0.15434677339269443
C8orf82,3.1765365269525723,0.044843569784276116,0.09284898267802189
SUPT5H,3.175852093970593,0.04487290216104012,0.2507288558633818
LAMTOR4,3.168600045391548,0.0451848979043506,0.09619521139340792
CNN3,3.167254253607122,0.045243037904782714,0.16819692486881532
TPMT,3.1672266786002723,0.04524422997515823,0.08024970770224216
EIF3H,3.1661024089757603,0.04529285941525081,0.2626492554654587
UBTF,3.160318736580601,0.04554386734403942,0.10931112333610882
C3,3.1601335430373463,0.04555192791431871,0.0
NCKAP1,3.1580698735589703,0.04564184736714753,0.14077500497532047
NEK9,3.1568671109724806,0.0456943379215137,0.15149046880275652
EIF1AD,3.147508956101865,0.046104841350910294,0.14091518903503752
ANXA8,3.1454573475662673,0.04619533589009315,0.15205629727345982
CBR3,3.1441405544491134,0.046253513350699126,0.10744862722255455
GALT,3.1337990198625074,0.04671300685239833,0.021892177136551227
IGHV3-49,3.13094548349579,0.04684060822351158,0.09028970491350119
CYB5A,3.123221060460568,0.047187798113047075,0.10124774782257506
RPL27,3.1231426253235077,0.04719133689979143,0.13154474559214746
RBX1,3.1221934935501534,0.04723418057642844,0.0034001194022084125
PTPA,3.1183996107454868,0.04740583048466788,0.04759241559802985
B2M,3.1170521925368844,0.047466945090406186,0.1507789513269806
CLTB,3.115334067427333,0.0475449897635113,0.14752467240021283
SIRT5,3.1134426300800833,0.047631057611570715,0.0645187183722673
CD5L,3.1082074600013136,0.04787010375482338,0.1315077234196631
ENPP1,3.106170266485478,0.047963453936235585,0.0639905990440226
SNRPE,3.105972233928053,0.04797253821388532,0.14264152319500667
TBC1D9B,3.092291688914464,0.04860434605832488,0.12059489781331068
FBLN2,3.088299267606374,0.04879031464211444,0.0800697234850305
TAX1BP3,3.0812529211884034,0.0491202998252995,0.07150986909335044
CDC37,3.0811381088737315,0.049125695273426466,0.1953129325459213
ITGA6,3.0800538225827667,0.04917667949514176,0.07784285180706263
TUBB2A,3.0642446546929807,0.04992617036204775,0.11130043967143455
